REF_DATE,City,Province,Housing_Type,PRICE_INDEX,city_size_type,pop_2016,city_size,pop_density,Year,PRICE_INDEX_P
2017-07-01,Saskatoon,Saskatchewan,House only,98,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2017,98.0
2017-08-01,Saskatoon,Saskatchewan,House only,98,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2017,98.0
2017-09-01,Saskatoon,Saskatchewan,House only,98,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2017,98.0
2017-10-01,Saskatoon,Saskatchewan,House only,98,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2017,98.0
2017-11-01,Saskatoon,Saskatchewan,House only,97,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2017,97.0
2017-12-01,Saskatoon,Saskatchewan,House only,97,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2017,97.0
2018-01-01,Saskatoon,Saskatchewan,House only,97,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2018,97.0
2018-02-01,Saskatoon,Saskatchewan,House only,97,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2018,97.0
2018-03-01,Saskatoon,Saskatchewan,House only,97,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2018,97.0
2018-04-01,Saskatoon,Saskatchewan,House only,97,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2018,97.0
2018-05-01,Saskatoon,Saskatchewan,House only,97,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2018,97.0
2018-06-01,Saskatoon,Saskatchewan,House only,97,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2018,97.0
2018-07-01,Saskatoon,Saskatchewan,House only,97,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2018,97.0
2018-08-01,Saskatoon,Saskatchewan,House only,97,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2018,97.0
2018-09-01,Saskatoon,Saskatchewan,House only,96,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2018,96.0
2018-10-01,Saskatoon,Saskatchewan,House only,96,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2018,96.0
2018-11-01,Saskatoon,Saskatchewan,House only,96,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2018,96.0
2018-12-01,Saskatoon,Saskatchewan,House only,96,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2018,96.0
2019-01-01,Saskatoon,Saskatchewan,House only,96,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2019,96.0
2019-02-01,Saskatoon,Saskatchewan,House only,96,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2019,96.0
2019-03-01,Saskatoon,Saskatchewan,House only,96,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2019,96.0
2019-04-01,Saskatoon,Saskatchewan,House only,95,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2019,95.0
2019-05-01,Saskatoon,Saskatchewan,House only,94,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2019,94.0
2019-06-01,Saskatoon,Saskatchewan,House only,94,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2019,94.0
2019-07-01,Saskatoon,Saskatchewan,House only,94,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2019,94.0
2019-08-01,Saskatoon,Saskatchewan,House only,94,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2019,94.0
2019-09-01,Saskatoon,Saskatchewan,House only,94,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2019,94.0
2019-10-01,Saskatoon,Saskatchewan,House only,94,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2019,94.0
2019-11-01,Saskatoon,Saskatchewan,House only,94,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2019,94.0
2019-12-01,Saskatoon,Saskatchewan,House only,94,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2019,94.0
2020-01-01,Saskatoon,Saskatchewan,House only,94,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2020,104.0716738862602
2020-02-01,Saskatoon,Saskatchewan,House only,94,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2020,104.0716738862602
2020-03-01,Saskatoon,Saskatchewan,House only,94,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2020,104.0716738862602
2020-04-01,Saskatoon,Saskatchewan,House only,94,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2020,104.0716738862602
2020-05-01,Saskatoon,Saskatchewan,House only,94,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2020,104.0716738862602
2020-06-01,Saskatoon,Saskatchewan,House only,94,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2020,104.0716738862602
2020-07-01,Saskatoon,Saskatchewan,House only,94,"Large urban population centre (100,000 or more)",245181.0,125.5,1953.7,2020,104.0716738862602
2015-02-01,Calgary,Alberta,House only,103,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2015,103.0
2015-03-01,Calgary,Alberta,House only,102,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2015,102.0
2015-04-01,Calgary,Alberta,House only,102,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2015,102.0
2015-05-01,Calgary,Alberta,House only,102,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2015,102.0
2015-06-01,Calgary,Alberta,House only,101,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2015,101.0
2015-07-01,Calgary,Alberta,House only,101,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2015,101.0
2015-08-01,Calgary,Alberta,House only,101,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2015,101.0
2015-09-01,Calgary,Alberta,House only,101,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2015,101.0
2015-10-01,Calgary,Alberta,House only,101,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2015,101.0
2015-11-01,Calgary,Alberta,House only,101,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2015,101.0
2015-12-01,Calgary,Alberta,House only,101,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2015,101.0
2016-01-01,Calgary,Alberta,House only,101,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2016,101.0
2016-02-01,Calgary,Alberta,House only,101,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2016,101.0
2016-03-01,Calgary,Alberta,House only,101,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2016,101.0
2016-04-01,Calgary,Alberta,House only,101,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2016,101.0
2016-05-01,Calgary,Alberta,House only,100,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2016,100.0
2016-06-01,Calgary,Alberta,House only,99,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2016,99.0
2016-07-01,Calgary,Alberta,House only,100,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2016,100.0
2016-08-01,Calgary,Alberta,House only,100,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2016,100.0
2016-09-01,Calgary,Alberta,House only,99,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2016,99.0
2016-10-01,Calgary,Alberta,House only,99,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2016,99.0
2016-11-01,Calgary,Alberta,House only,99,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2016,99.0
2016-12-01,Calgary,Alberta,House only,100,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2016,100.0
2017-01-01,Calgary,Alberta,House only,99,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2017,99.0
2017-02-01,Calgary,Alberta,House only,99,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2017,99.0
2017-03-01,Calgary,Alberta,House only,99,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2017,99.0
2017-04-01,Calgary,Alberta,House only,99,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2017,99.0
2017-05-01,Calgary,Alberta,House only,99,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2017,99.0
2017-06-01,Calgary,Alberta,House only,99,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2017,99.0
2017-07-01,Calgary,Alberta,House only,100,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2017,100.0
2017-08-01,Calgary,Alberta,House only,100,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2017,100.0
2017-09-01,Calgary,Alberta,House only,100,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2017,100.0
2017-10-01,Calgary,Alberta,House only,100,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2017,100.0
2017-11-01,Calgary,Alberta,House only,100,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2017,100.0
2017-12-01,Calgary,Alberta,House only,100,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2017,100.0
2018-01-01,Calgary,Alberta,House only,100,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2018,100.0
2018-02-01,Calgary,Alberta,House only,99,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2018,99.0
2018-03-01,Calgary,Alberta,House only,99,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2018,99.0
2018-04-01,Calgary,Alberta,House only,98,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2018,98.0
2018-05-01,Calgary,Alberta,House only,98,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2018,98.0
2018-06-01,Calgary,Alberta,House only,99,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2018,99.0
2018-07-01,Calgary,Alberta,House only,99,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2018,99.0
2018-08-01,Calgary,Alberta,House only,99,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2018,99.0
2018-09-01,Calgary,Alberta,House only,98,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2018,98.0
2018-10-01,Calgary,Alberta,House only,98,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2018,98.0
2018-11-01,Calgary,Alberta,House only,98,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2018,98.0
2018-12-01,Calgary,Alberta,House only,98,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2018,98.0
2019-01-01,Calgary,Alberta,House only,98,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2019,98.0
2019-02-01,Calgary,Alberta,House only,98,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2019,98.0
2019-03-01,Calgary,Alberta,House only,98,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2019,98.0
2019-04-01,Calgary,Alberta,House only,97,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2019,97.0
2019-05-01,Calgary,Alberta,House only,97,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2019,97.0
2019-06-01,Calgary,Alberta,House only,95,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2019,95.0
2019-07-01,Calgary,Alberta,House only,95,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2019,95.0
2019-08-01,Calgary,Alberta,House only,95,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2019,95.0
2019-09-01,Calgary,Alberta,House only,95,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2019,95.0
2019-10-01,Calgary,Alberta,House only,95,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2019,95.0
2019-11-01,Calgary,Alberta,House only,95,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2019,95.0
2019-12-01,Calgary,Alberta,House only,95,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2019,95.0
2020-01-01,Calgary,Alberta,House only,95,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2020,104.05374072715769
2020-02-01,Calgary,Alberta,House only,95,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2020,104.05374072715769
2020-03-01,Calgary,Alberta,House only,94,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2020,104.05374072715769
2020-04-01,Calgary,Alberta,House only,94,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2020,104.05374072715769
2020-05-01,Calgary,Alberta,House only,94,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2020,104.05374072715769
2020-06-01,Calgary,Alberta,House only,94,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2020,104.05374072715769
2020-07-01,Calgary,Alberta,House only,93,"Large urban population centre (100,000 or more)",1237656.0,586.08,2111.8,2020,104.05374072715769
2015-02-01,Edmonton,Alberta,House only,100,"Large urban population centre (100,000 or more)",1062643.0,572.69,1855.5,2015,100.0
2015-03-01,Edmonton,Alberta,House only,100,"Large urban population centre (100,000 or more)",1062643.0,572.69,1855.5,2015,100.0
2015-04-01,Edmonton,Alberta,House only,100,"Large urban population centre (100,000 or more)",1062643.0,572.69,1855.5,2015,100.0
2015-05-01,Edmonton,Alberta,House only,100,"Large urban population centre (100,000 or more)",1062643.0,572.69,1855.5,2015,100.0
2015-06-01,Edmonton,Alberta,House only,100,"Large urban population centre (100,000 or more)",1062643.0,572.69,1855.5,2015,100.0
2015-07-01,Edmonton,Alberta,House only,100,"Large urban population centre (100,000 or more)",1062643.0,572.69,1855.5,2015,100.0
2015-08-01,Edmonton,Alberta,House only,100,"Large urban population centre (100,000 or more)",1062643.0,572.69,1855.5,2015,100.0
2015-09-01,Edmonton,Alberta,House only,100,"Large urban population centre (100,000 or more)",1062643.0,572.69,1855.5,2015,100.0
2015-10-01,Edmonton,Alberta,House only,101,"Large urban population centre (100,000 or more)",1062643.0,572.69,1855.5,2015,101.0
2015-11-01,Edmonton,Alberta,House only,101,"Large urban population centre (100,000 or more)",1062643.0,572.69,1855.5,2015,101.0
2015-12-01,Edmonton,Alberta,House only,101,"Large urban population centre (100,000 or more)",1062643.0,572.69,1855.5,2015,101.0
2016-01-01,Edmonton,Alberta,House only,101,"Large urban population centre (100,000 or more)",1062643.0,572.69,1855.5,2016,101.0
2016-02-01,Edmonton,Alberta,House only,101,"Large urban population centre (100,000 or more)",1062643.0,572.69,1855.5,2016,101.0
2016-03-01,Edmonton,Alberta,House only,101,"Large urban population centre (100,000 or more)",1062643.0,572.69,1855.5,2016,101.0
2016-04-01,Edmonton,Alberta,House only,101,"Large urban population centre (100,000 or more)",1062643.0,572.69,1855.5,2016,101.0
2016-05-01,Edmonton,Alberta,House only,101,"Large urban population centre (100,000 or more)",1062643.0,572.69,1855.5,2016,101.0
2016-06-01,Edmonton,Alberta,House only,100,"Large urban population centre (100,000 or more)",1062643.0,572.69,1855.5,2016,100.0
2016-07-01,Edmonton,Alberta,House only,100,"Large urban population centre (100,000 or more)",1062643.0,572.69,1855.5,2016,100.0
2016-08-01,Edmonton,Alberta,House only,100,"Large urban population centre (100,000 or more)",1062643.0,572.69,1855.5,2016,100.0
2016-09-01,Edmonton,Alberta,House only,99,"Large urban population centre (100,000 or more)",1062643.0,572.69,1855.5,2016,99.0
2016-10-01,Edmonton,Alberta,House only,100,"Large urban population centre (100,000 or more)",1062643.0,572.69,1855.5,2016,100.0
2016-11-01,Edmonton,Alberta,House only,99,"Large urban population centre (100,000 or more)",1062643.0,572.69,1855.5,2016,99.0
2016-12-01,Edmonton,Alberta,House only,100,"Large urban population centre (100,000 or more)",1062643.0,572.69,1855.5,2016,100.0
2017-01-01,Edmonton,Alberta,House only,100,"Large urban population centre (100,000 or more)",1062643.0,572.69,1855.5,2017,100.0
